probe_id,log2fc,t_stat,pvalue,qvalue,gene
TC15000052.hg.1,4.690208333333333,11.30846503264212,4.4300704659272294e-09,3.096830211419606e-07,"NR_003317 // SNORD116-2 // small nucleolar RNA, C/D box 116-2 // 15q11.2 // 100033414 /// ENST00000384711 // SNORD116-6 // small nucleolar RNA, C/D box 116-6 // 15q11.2 // 100033418 /// NR_003321 // SNORD116-6 // small nucleolar RNA, C/D box 116-6 // 15q11.2 // 100033418"
TC18000437.hg.1,4.671249999999999,5.871074214905655,3.024975014296928e-05,0.0001240634757154224,NM_004948 // DSC1 // desmocollin 1 // 18q12.1 // 1823 /// NM_024421 // DSC1 // desmocollin 1 // 18q12.1 // 1823 /// ENST00000257197 // DSC1 // desmocollin 1 // 18q12.1 // 1823 /// ENST00000257198 // DSC1 // desmocollin 1 // 18q12.1 // 1823 /// OTTHUMT00000254945 // DSC1 // NULL // --- // --- /// OTTHUMT00000254946 // DSC1 // NULL // --- // ---
TC07002463.hg.1,4.66208333333333,8.34920910380595,2.7015685972301215e-07,3.4695991676256302e-06,--- // --- // accn=L47668 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000193932 cpcScore=-0.7571940 cnci=-0.2210194 // --- // ---
TC0X000171.hg.1,4.630208333333335,11.421866823038556,6.571510087831794e-09,3.7537535355656205e-07,"NM_000397 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// ENST00000378588 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// ENST00000492288 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// ENST00000536160 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// ENST00000545017 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// BC032720 // CYBB // cytochrome b-245, beta polypeptide // Xp21.1 // 1536 /// OTTHUMT00000080881 // CYBB // NULL // --- // --- /// OTTHUMT00000080882 // CYBB // NULL // --- // ---"
TC12001187.hg.1,4.629583333333334,13.017635594245338,1.03170480136407e-09,1.403315029149533e-07,NM_000014 // A2M // alpha-2-macroglobulin // 12p13.31 // 2 /// ENST00000318602 // A2M // alpha-2-macroglobulin // 12p13.31 // 2 /// ENST00000540099 // A2M // alpha-2-macroglobulin // 12p13.31 // 2 /// ENST00000542567 // A2M // alpha-2-macroglobulin // 12p13.31 // 2 /// BC040071 // A2M // alpha-2-macroglobulin // 12p13.31 // 2 /// OTTHUMT00000317233 // A2M // NULL // --- // --- /// OTTHUMT00000317236 // A2M // NULL // --- // --- /// OTTHUMT00000317237 // A2M // NULL // --- // --- /// OTTHUMT00000317238 // A2M // NULL // --- // --- /// OTTHUMT00000317239 // A2M // NULL // --- // --- /// OTTHUMT00000317240 // A2M // NULL // --- // --- /// OTTHUMT00000317241 // A2M // NULL // --- // --- /// OTTHUMT00000317242 // A2M // NULL // --- // ---
TC08000518.hg.1,4.62375,6.0947690884271415,4.491629015061035e-05,0.00017318186829338902,"NM_001444 // FABP5 // fatty acid binding protein 5 (psoriasis-associated) // 8q21.13 // 2171 /// ENST00000297258 // LOC101060453 // fatty acid-binding protein, epidermal-like // --- // 101060453 /// ENST00000297258 // FABP5 // fatty acid binding protein 5 (psoriasis-associated) // 8q21.13 // 2171 /// ENST00000396359 // LOC101060453 // fatty acid-binding protein, epidermal-like // --- // 101060453 /// ENST00000396359 // FABP5 // fatty acid binding protein 5 (psoriasis-associated) // 8q21.13 // 2171 /// BC019385 // FABP5 // fatty acid binding protein 5 (psoriasis-associated) // 8q21.13 // 2171 /// BC070303 // FABP5 // fatty acid binding protein 5 (psoriasis-associated) // 8q21.13 // 2171 /// OTTHUMT00000259329 // FABP5 // NULL // --- // --- /// OTTHUMT00000259330 // FABP5 // NULL // --- // --- /// OTTHUMT00000259331 // FABP5 // NULL // --- // --- /// OTTHUMT00000259332 // FABP5 // NULL // --- // ---"
TC01001640.hg.1,4.620625,13.45325126187532,6.994481522192104e-10,1.1326698998335454e-07,"NM_002838 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// NM_080921 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// NM_080923 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000348564 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000352140 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000367364 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000367366 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000367376 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000413409 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000442510 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000529828 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// ENST00000535566 // PTPRC // protein tyrosine phosphatase, receptor type, C // 1q31-q32 // 5788 /// OTTHUMT00000098488 // PTPRC // NULL // --- // --- /// OTTHUMT00000086817 // PTPRC // NULL // --- // --- /// OTTHUMT00000086822 // PTPRC // NULL // --- // --- /// OTTHUMT00000086814 // PTPRC // NULL // --- // --- /// OTTHUMT00000098489 // PTPRC // NULL // --- // --- /// OTTHUMT00000086815 // PTPRC // NULL // --- // --- /// OTTHUMT00000086816 // PTPRC // NULL // --- // --- /// OTTHUMT00000086818 // PTPRC // NULL // --- // --- /// OTTHUMT00000086819 // PTPRC // NULL // --- // --- /// OTTHUMT00000086820 // PTPRC // NULL // --- // --- /// OTTHUMT00000086821 // PTPRC // NULL // --- // --- /// OTTHUMT00000098707 // PTPRC // NULL // --- // ---"
TC0Y000285.hg.1,4.599166666666665,5.195400612153946,0.00010726293275597098,0.0003613315036987533,--- // --- // linc-SPRY3-2 chrY:+:58912268-58915039|linc-SPRY3-2 chrY:+:58912304-58915039|linc-SPRY3-2 chrY:+:58912304-58915039 // --- // ---
TC0Y000160.hg.1,4.5983333333333345,5.393503923270524,6.797429851942814e-05,0.00024514892279533986,"--- // --- // HM222546,uc022cjh.1 // --- // ---"
TC01004752.hg.1,4.590624999999998,3.7589684909990235,0.001441140570344798,0.003389447075046809,--- // --- // accn=S73288 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=631 cpcScore=-1.1208500 cnci=-0.3070247 // --- // ---
TC15001470.hg.1,4.585833333333332,8.437237214982224,2.5554993235156267e-07,3.343040649329005e-06,--- // --- // ncrna:miRNA chromosome:GRCh37:15:56053215:56053300:-1 gene:ENSG00000221218 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC01005835.hg.1,4.569583333333334,8.182142765793934,5.04825338885983e-07,5.277065864441589e-06,--- // --- // accn=BC058018 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4801 cpcScore=-0.7428060 cnci=-0.1667021 // --- // ---
TC6_mann_hap4000159.hg.1,4.569583333333333,8.886582633528375,2.2169618632820095e-08,7.598451632488827e-07,OTTHUMT00000311464 // HLA-DRB4 // NULL // --- // ---
TC18000436.hg.1,4.558124999999999,7.052671925334335,9.300099628600986e-07,8.0249143926063e-06,NM_004949 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// NM_024422 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// ENST00000251081 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// ENST00000280904 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// ENST00000399347 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// ENST00000438199 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// BC063291 // DSC2 // desmocollin 2 // 18q12.1 // 1824 /// OTTHUMT00000254944 // DSC2 // NULL // --- // --- /// OTTHUMT00000254943 // DSC2 // NULL // --- // ---
TC6_qbl_hap6000182.hg.1,4.551041666666664,9.314674772507589,3.451738191908895e-08,9.76014995039739e-07,"NM_001243965 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// NM_002124 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC007920 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC008403 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC031023 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC033827 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC106057 // HLA-DRB3 // major histocompatibility complex, class II, DR beta 3 // 6p21.3 // 3125 /// BC108922 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// OTTHUMT00000035239 // HLA-DRB1 // NULL // --- // --- /// OTTHUMT00000035241 // HLA-DRB3 // NULL // --- // --- /// OTTHUMT00000276139 // HLA-DRB1 // NULL // --- // ---"
TC10002567.hg.1,4.547708333333333,5.578294799021663,4.56956086523321e-05,0.00017562510307767115,--- // --- // linc-ZNF25-1 chr10:-:42383278-42391866 // --- // ---
TC6_dbb_hap3000180.hg.1,4.538124999999998,8.350681594170885,5.986103886720172e-08,1.3791525870434654e-06,"--- // --- // M35980,uc011gjx.2 // --- // ---"
TC07002675.hg.1,4.533958333333334,11.538595175008654,1.467459373397264e-09,1.6590436747902403e-07,--- // --- // accn=AJ227872 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000245021 cpcScore=-0.9175250 cnci=-0.4186965 // --- // ---
TC6_cox_hap2000193.hg.1,4.530416666666668,9.14779692217851,5.525782722444516e-08,1.3093211607244215e-06,"NM_001243965 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// NM_002124 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// NM_022555 // HLA-DRB3 // major histocompatibility complex, class II, DR beta 3 // 6p21.3 // 3125 /// BC007920 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC008403 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC008987 // HLA-DRB3 // major histocompatibility complex, class II, DR beta 3 // 6p21.3 // 3125 /// BC031023 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC033827 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC108922 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// OTTHUMT00000077132 // HLA-DRB1 // NULL // --- // --- /// OTTHUMT00000077134 // HLA-DRB3 // NULL // --- // --- /// OTTHUMT00000276142 // HLA-DRB1 // NULL // --- // ---"
TC06003702.hg.1,4.5275,6.1953856626815815,1.3348704906987124e-05,6.279424207307743e-05,--- // --- // linc-RAB23-2 chr6:-:58778111-58778756 // --- // ---
TC09001517.hg.1,4.523124999999999,8.123218573414286,9.295190697810944e-08,1.7816793569167682e-06,NM_002160 // TNC // tenascin C // 9q33 // 3371 /// ENST00000340094 // TNC // tenascin C // 9q33 // 3371 /// ENST00000341037 // TNC // tenascin C // 9q33 // 3371 /// ENST00000345230 // TNC // tenascin C // 9q33 // 3371 /// ENST00000346706 // TNC // tenascin C // 9q33 // 3371 /// ENST00000350763 // TNC // tenascin C // 9q33 // 3371 /// ENST00000423613 // TNC // tenascin C // 9q33 // 3371 /// ENST00000442945 // TNC // tenascin C // 9q33 // 3371 /// ENST00000481475 // TNC // tenascin C // 9q33 // 3371 /// ENST00000535648 // TNC // tenascin C // 9q33 // 3371 /// ENST00000537320 // TNC // tenascin C // 9q33 // 3371 /// ENST00000542877 // TNC // tenascin C // 9q33 // 3371 /// BC151843 // TNC // tenascin C // 9q33 // 3371 /// OTTHUMT00000055421 // TNC // NULL // --- // --- /// OTTHUMT00000055418 // TNC // NULL // --- // --- /// OTTHUMT00000055419 // TNC // NULL // --- // --- /// OTTHUMT00000055420 // TNC // NULL // --- // --- /// OTTHUMT00000055422 // TNC // NULL // --- // --- /// OTTHUMT00000055423 // TNC // NULL // --- // ---
TC19001444.hg.1,4.512916666666669,4.763391236892623,0.00015800140674567835,0.0005046360022098173,NM_001244847 // KRTDAP // keratinocyte differentiation-associated protein // 19q13.12 // 388533 /// NM_207392 // KRTDAP // keratinocyte differentiation-associated protein // 19q13.12 // 388533 /// ENST00000338897 // KRTDAP // keratinocyte differentiation-associated protein // 19q13.12 // 388533 /// ENST00000479340 // KRTDAP // keratinocyte differentiation-associated protein // 19q13.12 // 388533 /// BC130501 // KRTDAP // keratinocyte differentiation-associated protein // 19q13.12 // 388533 /// OTTHUMT00000340164 // KRTDAP // NULL // --- // --- /// OTTHUMT00000340165 // KRTDAP // NULL // --- // --- /// OTTHUMT00000340166 // KRTDAP // NULL // --- // ---
TC02003008.hg.1,4.491666666666667,8.849245806649096,1.9677756146738742e-07,2.835149863144079e-06,--- // --- // accn=AF026942 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000062856 cpcScore=-1.3620000 cnci=-0.4231324 // --- // ---
TC10002568.hg.1,4.475833333333331,5.348110402735128,6.559534727188548e-05,0.00023788760022304566,--- // --- // linc-ZNF25-4 chr10:-:42388476-42396474 // --- // ---
TC13000783.hg.1,4.468333333333333,4.344417753042287,0.0004444254153916464,0.0012343160093183803,--- // --- // ncrna:miRNA chromosome:GRCh37:13:81778398:81778491:-1 gene:ENSG00000238980 gene_biotype:miRNA transcript_biotype:miRNA // --- // ---
TC12002778.hg.1,4.467916666666667,8.420566397605775,3.179535199073663e-07,3.882012515801532e-06,--- // --- // accn=CR450358 class=mRNAlike lncRNA name=NULL ref=H-invitational v7.5 transcriptId=HIT000267267 cpcScore=1.0448100 cnci=-0.1995245 // --- // ---
TC06002176.hg.1,4.459583333333335,5.809596362130241,1.765757749150762e-05,7.927010323404645e-05,"--- // --- // JA611295,uc021zgg.1 // --- // ---"
TC01005834.hg.1,4.455416666666666,3.9504890024707815,0.000803353596808664,0.002050221530056518,--- // --- // accn=M21302 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4800 cpcScore=-0.7114920 cnci=-0.1271055 // --- // ---
TC6_ssto_hap7000163.hg.1,4.445624999999998,9.984225722116966,3.4947337421079615e-09,2.6993090327872347e-07,"NM_001243965 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// NM_021983 // HLA-DRB4 // major histocompatibility complex, class II, DR beta 4 // 6p21.3 // 3126 /// BC005312 // HLA-DRB4 // major histocompatibility complex, class II, DR beta 4 // 6p21.3 // 3126 /// BC007920 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC008403 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC024269 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// BC031023 // HLA-DRB1 // major histocompatibility complex, class II, DR beta 1 // 6p21.3 // 3123 /// OTTHUMT00000272888 // HLA-DRB4 // NULL // --- // --- /// OTTHUMT00000272926 // HLA-DRB1 // NULL // --- // --- /// OTTHUMT00000276148 // HLA-DRB1 // NULL // --- // ---"
TC03002006.hg.1,4.441458333333335,6.420296809830058,1.4808282808605779e-05,6.853019836283241e-05,"NM_003810 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// NM_001190942 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// NM_001190943 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// NR_033994 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// ENST00000241261 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// ENST00000420541 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// BC032722 // TNFSF10 // tumor necrosis factor (ligand) superfamily, member 10 // 3q26 // 8743 /// OTTHUMT00000346601 // TNFSF10 // NULL // --- // --- /// OTTHUMT00000346602 // TNFSF10 // NULL // --- // --- /// OTTHUMT00000346604 // TNFSF10 // NULL // --- // --- /// OTTHUMT00000346605 // TNFSF10 // NULL // --- // --- /// OTTHUMT00000346606 // TNFSF10 // NULL // --- // --- /// OTTHUMT00000346607 // TNFSF10 // NULL // --- // ---"
TC19001446.hg.1,4.438541666666668,5.581827434190223,5.1202117777701487e-05,0.00019313912463929316,NM_198538 // SBSN // suprabasin // 19q13.13 // 374897 /// NM_001166034 // SBSN // suprabasin // 19q13.13 // 374897 /// NM_001166035 // SBSN // suprabasin // 19q13.13 // 374897 /// ENST00000452271 // SBSN // suprabasin // 19q13.13 // 374897 /// ENST00000518157 // SBSN // suprabasin // 19q13.13 // 374897 /// BC063640 // SBSN // suprabasin // 19q13.13 // 374897 /// OTTHUMT00000109463 // SBSN // NULL // --- // --- /// OTTHUMT00000375727 // SBSN // NULL // --- // ---
TC13000729.hg.1,4.421041666666666,5.138868138608044,0.0002127002451414774,0.0006533191791636883,ENST00000420287 // FABP5P1 // fatty acid binding protein 5 pseudogene 1 // --- // ---
TC01001254.hg.1,4.413124999999999,4.575776752457694,0.00246411794782476,0.005387455700987839,NM_002965 // S100A9 // S100 calcium binding protein A9 // 1q21 // 6280 /// ENST00000368738 // S100A9 // S100 calcium binding protein A9 // 1q21 // 6280 /// BC047681 // S100A9 // S100 calcium binding protein A9 // 1q21 // 6280 /// OTTHUMT00000036793 // S100A9 // NULL // --- // ---
TC03000509.hg.1,4.409166666666667,7.716050541469486,1.0420349295606461e-06,8.711964185139446e-06,NM_018004 // TMEM45A // transmembrane protein 45A // 3q12.2 // 55076 /// ENST00000323523 // TMEM45A // transmembrane protein 45A // 3q12.2 // 55076 /// ENST00000403410 // TMEM45A // transmembrane protein 45A // 3q12.2 // 55076 /// ENST00000462884 // TMEM45A // transmembrane protein 45A // 3q12.2 // 55076 /// BC040355 // TMEM45A // transmembrane protein 45A // 3q12.2 // 55076 /// OTTHUMT00000317571 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317572 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317573 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317574 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317575 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317576 // TMEM45A // NULL // --- // --- /// OTTHUMT00000317577 // TMEM45A // NULL // --- // ---
TC15000050.hg.1,4.4087499999999995,11.891573256140608,1.8434932415554079e-09,1.864862404370593e-07,"NR_003318 // SNORD116-3 // small nucleolar RNA, C/D box 116-3 // 15q11.2 // 100033415 /// ENST00000384287 // SNORD116-9 // small nucleolar RNA, C/D box 116-9 // 15q11.2 // 100033421 /// ENST00000384287 // SNORD116-3 // small nucleolar RNA, C/D box 116-3 // 15q11.2 // 100033415 /// NR_003324 // SNORD116-9 // small nucleolar RNA, C/D box 116-9 // 15q11.2 // 100033421"
TC15000055.hg.1,4.4087499999999995,11.891573256140608,1.8434932415554079e-09,1.864862404370593e-07,"ENST00000384000 // SNORD116-9 // small nucleolar RNA, C/D box 116-9 // 15q11.2 // 100033421 /// ENST00000384000 // SNORD116-3 // small nucleolar RNA, C/D box 116-3 // 15q11.2 // 100033415"
TC14002278.hg.1,4.405208333333333,8.359929013198006,3.9449406362649156e-07,4.464453683353397e-06,ENST00000454421 // IGHV3-64 // immunoglobulin heavy variable 3-64 // --- // --- /// OTTHUMT00000324617 // IGHV3-64 // NULL // --- // ---
TC11002235.hg.1,4.400625000000001,6.16588949937239,1.3590325213274044e-05,6.37620705205287e-05,"NM_002422 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// ENST00000299855 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// BC069676 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// BC069716 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// BC074815 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// BC105954 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// BC107490 // MMP3 // matrix metallopeptidase 3 (stromelysin 1, progelatinase) // 11q22.3 // 4314 /// OTTHUMT00000109758 // MMP3 // NULL // --- // --- /// OTTHUMT00000109759 // MMP3 // NULL // --- // ---"
